1,datetime,tempC,site
700,6/14/2022 16:00,28.159,DF
701,6/14/2022 17:00,29.352,DF
702,6/14/2022 18:00,28.953,DF
703,6/14/2022 19:00,29.352,DF
704,6/14/2022 20:00,27.862,DF
705,6/14/2022 21:00,26.488,DF
706,6/14/2022 22:00,25.125,DF
707,6/14/2022 23:00,24.448,DF
708,6/15/2022 0:00,23.869,DF
709,6/15/2022 1:00,23.292,DF
710,6/15/2022 2:00,22.717,DF
711,6/15/2022 3:00,22.238,DF
712,6/15/2022 4:00,21.951,DF
713,6/15/2022 5:00,21.76,DF
714,6/15/2022 6:00,21.569,DF
715,6/15/2022 7:00,21.951,DF
716,6/15/2022 8:00,23.388,DF
717,6/15/2022 9:00,24.738,DF
718,6/15/2022 10:00,25.708,DF
719,6/15/2022 11:00,27.37,DF
720,6/15/2022 12:00,29.053,DF
721,6/15/2022 13:00,30.356,DF
722,6/15/2022 14:00,31.37,DF
723,6/15/2022 15:00,32.291,DF
724,6/15/2022 16:00,32.086,DF
725,6/15/2022 17:00,31.472,DF
726,6/15/2022 18:00,31.064,DF
727,6/15/2022 19:00,30.154,DF
728,6/15/2022 20:00,28.853,DF
729,6/15/2022 21:00,26.781,DF
730,6/15/2022 22:00,25.805,DF
731,6/15/2022 23:00,25.028,DF
732,6/16/2022 0:00,24.448,DF
733,6/16/2022 1:00,23.869,DF
734,6/16/2022 2:00,23.292,DF
735,6/16/2022 3:00,23.292,DF
736,6/16/2022 4:00,23.292,DF
737,6/16/2022 5:00,23.1,DF
738,6/16/2022 6:00,22.333,DF
739,6/16/2022 7:00,22.238,DF
740,6/16/2022 8:00,23.677,DF
741,6/16/2022 9:00,25.028,DF
742,6/16/2022 10:00,26.781,DF
743,6/16/2022 11:00,26.097,DF
744,6/16/2022 12:00,29.152,DF
745,6/16/2022 13:00,30.76,DF
746,6/16/2022 14:00,31.983,DF
747,6/16/2022 15:00,32.704,DF
748,6/16/2022 16:00,28.953,DF
749,6/16/2022 17:00,27.468,DF
750,6/16/2022 18:00,21.473,DF
751,6/16/2022 19:00,20.71,DF
752,6/16/2022 20:00,20.234,DF
753,6/16/2022 21:00,20.329,DF
754,6/16/2022 22:00,20.71,DF
755,6/16/2022 23:00,20.519,DF
756,6/17/2022 0:00,20.138,DF
757,6/17/2022 1:00,20.901,DF
758,6/17/2022 2:00,21.378,DF
759,6/17/2022 3:00,22.046,DF
760,6/17/2022 4:00,22.717,DF
761,6/17/2022 5:00,22.046,DF
762,6/17/2022 6:00,24.062,DF
763,6/17/2022 7:00,23.004,DF
764,6/17/2022 8:00,24.641,DF
765,6/17/2022 9:00,26,DF
766,6/17/2022 10:00,26.977,DF
767,6/17/2022 11:00,29.452,DF
768,6/17/2022 12:00,31.472,DF
769,6/17/2022 13:00,32.911,DF
770,6/17/2022 14:00,33.743,DF
771,6/17/2022 15:00,34.058,DF
772,6/17/2022 16:00,34.903,DF
773,6/17/2022 17:00,33.953,DF
774,6/17/2022 18:00,29.552,DF
775,6/17/2022 19:00,21.473,DF
776,6/17/2022 20:00,21.378,DF
777,6/17/2022 21:00,21.187,DF
778,6/17/2022 22:00,20.996,DF
779,6/17/2022 23:00,20.615,DF
780,6/18/2022 0:00,20.138,DF
781,6/18/2022 1:00,19.853,DF
782,6/18/2022 2:00,20.138,DF
783,6/18/2022 3:00,19.948,DF
784,6/18/2022 4:00,19.758,DF
785,6/18/2022 5:00,19.472,DF
786,6/18/2022 6:00,19.282,DF
787,6/18/2022 7:00,19.567,DF
788,6/18/2022 8:00,21.187,DF
789,6/18/2022 9:00,23.1,DF
790,6/18/2022 10:00,24.448,DF
791,6/18/2022 11:00,26,DF
792,6/18/2022 12:00,27.468,DF
793,6/18/2022 13:00,28.456,DF
794,6/18/2022 14:00,29.252,DF
795,6/18/2022 15:00,30.054,DF
796,6/18/2022 16:00,29.652,DF
797,6/18/2022 17:00,29.452,DF
798,6/18/2022 18:00,29.053,DF
799,6/18/2022 19:00,27.173,DF
800,6/18/2022 20:00,25.416,DF
801,6/18/2022 21:00,20.805,DF
802,6/18/2022 22:00,18.236,DF
803,6/18/2022 23:00,17.475,DF
804,6/19/2022 0:00,16.999,DF
805,6/19/2022 1:00,15.664,DF
806,6/19/2022 2:00,14.613,DF
807,6/19/2022 3:00,14.23,DF
808,6/19/2022 4:00,14.709,DF
809,6/19/2022 5:00,14.325,DF
810,6/19/2022 6:00,13.942,DF
811,6/19/2022 7:00,14.9,DF
812,6/19/2022 8:00,16.808,DF
813,6/19/2022 9:00,18.521,DF
814,6/19/2022 10:00,19.853,DF
815,6/19/2022 11:00,21.091,DF
816,6/19/2022 12:00,22.429,DF
817,6/19/2022 13:00,23.581,DF
818,6/19/2022 14:00,24.351,DF
819,6/19/2022 15:00,25.708,DF
820,6/19/2022 16:00,26,DF
821,6/19/2022 17:00,26.39,DF
822,6/19/2022 18:00,26.195,DF
823,6/19/2022 19:00,24.351,DF
824,6/19/2022 20:00,20.71,DF
825,6/19/2022 21:00,18.236,DF
826,6/19/2022 22:00,16.523,DF
827,6/19/2022 23:00,15.187,DF
828,6/20/2022 0:00,14.421,DF
829,6/20/2022 1:00,14.038,DF
830,6/20/2022 2:00,13.75,DF
831,6/20/2022 3:00,13.558,DF
832,6/20/2022 4:00,13.558,DF
833,6/20/2022 5:00,12.787,DF
834,6/20/2022 6:00,13.365,DF
835,6/20/2022 7:00,13.173,DF
836,6/20/2022 8:00,14.613,DF
837,6/20/2022 9:00,17.57,DF
838,6/20/2022 10:00,20.901,DF
839,6/20/2022 11:00,22.717,DF
840,6/20/2022 12:00,22.333,DF
841,6/20/2022 13:00,21.664,DF
842,6/20/2022 14:00,22.812,DF
843,6/20/2022 15:00,24.062,DF
844,6/20/2022 16:00,25.805,DF
845,6/20/2022 17:00,25.319,DF
846,6/20/2022 18:00,24.448,DF
847,6/20/2022 19:00,22.238,DF
848,6/20/2022 20:00,20.043,DF
849,6/20/2022 21:00,17.95,DF
850,6/20/2022 22:00,16.999,DF
851,6/20/2022 23:00,16.713,DF
852,6/21/2022 0:00,16.237,DF
853,6/21/2022 1:00,16.427,DF
854,6/21/2022 2:00,16.332,DF
855,6/21/2022 3:00,16.713,DF
856,6/21/2022 4:00,16.046,DF
857,6/21/2022 5:00,15.473,DF
858,6/21/2022 6:00,15.664,DF
859,6/21/2022 7:00,15.951,DF
860,6/21/2022 8:00,16.999,DF
861,6/21/2022 9:00,17.95,DF
862,6/21/2022 10:00,19.567,DF
863,6/21/2022 11:00,22.525,DF
864,6/21/2022 12:00,25.416,DF
865,6/21/2022 13:00,27.665,DF
866,6/21/2022 14:00,29.252,DF
867,6/21/2022 15:00,30.255,DF
868,6/21/2022 16:00,30.457,DF
869,6/21/2022 17:00,29.752,DF
870,6/21/2022 18:00,29.752,DF
871,6/21/2022 19:00,27.862,DF
872,6/21/2022 20:00,24.738,DF
873,6/21/2022 21:00,22.333,DF
874,6/21/2022 22:00,20.71,DF
875,6/21/2022 23:00,19.567,DF
876,6/22/2022 0:00,18.806,DF
877,6/22/2022 1:00,18.14,DF
878,6/22/2022 2:00,17.475,DF
879,6/22/2022 3:00,16.903,DF
880,6/22/2022 4:00,16.332,DF
881,6/22/2022 5:00,15.76,DF
882,6/22/2022 6:00,15.378,DF
883,6/22/2022 7:00,15.569,DF
884,6/22/2022 8:00,17.094,DF
885,6/22/2022 9:00,23.004,DF
886,6/22/2022 10:00,27.37,DF
887,6/22/2022 11:00,30.154,DF
888,6/22/2022 12:00,31.778,DF
889,6/22/2022 13:00,33.222,DF
890,6/22/2022 14:00,33.222,DF
891,6/22/2022 15:00,34.796,DF
892,6/22/2022 16:00,33.848,DF
893,6/22/2022 17:00,35.222,DF
894,6/22/2022 18:00,33.639,DF
895,6/22/2022 19:00,33.118,DF
896,6/22/2022 20:00,28.655,DF
897,6/22/2022 21:00,27.075,DF
898,6/22/2022 22:00,26.097,DF
899,6/22/2022 23:00,22.238,DF
900,6/23/2022 0:00,21.951,DF
901,6/23/2022 1:00,21.76,DF
902,6/23/2022 2:00,21.187,DF
903,6/23/2022 3:00,20.615,DF
904,6/23/2022 4:00,20.424,DF
905,6/23/2022 5:00,20.424,DF
906,6/23/2022 6:00,20.424,DF
907,6/23/2022 7:00,20.71,DF
908,6/23/2022 8:00,21.569,DF
909,6/23/2022 9:00,23.1,DF
910,6/23/2022 10:00,24.448,DF
911,6/23/2022 11:00,25.125,DF
912,6/23/2022 12:00,25.513,DF
913,6/23/2022 13:00,26.879,DF
914,6/23/2022 14:00,27.764,DF
915,6/23/2022 15:00,29.652,DF
916,6/23/2022 16:00,30.054,DF
917,6/23/2022 17:00,29.452,DF
918,6/23/2022 18:00,29.252,DF
919,6/23/2022 19:00,28.258,DF
920,6/23/2022 20:00,26.39,DF
921,6/23/2022 21:00,24.641,DF
922,6/23/2022 22:00,23.581,DF
923,6/23/2022 23:00,22.525,DF
924,6/24/2022 0:00,21.76,DF
925,6/24/2022 1:00,21.378,DF
926,6/24/2022 2:00,21.664,DF
927,6/24/2022 3:00,21.282,DF
928,6/24/2022 4:00,20.901,DF
929,6/24/2022 5:00,20.519,DF
930,6/24/2022 6:00,20.138,DF
931,6/24/2022 7:00,19.377,DF
932,6/24/2022 8:00,20.519,DF
933,6/24/2022 9:00,22.046,DF
934,6/24/2022 10:00,23.677,DF
935,6/24/2022 11:00,25.416,DF
936,6/24/2022 12:00,26.781,DF
937,6/24/2022 13:00,28.357,DF
938,6/24/2022 14:00,29.252,DF
939,6/24/2022 15:00,30.558,DF
940,6/24/2022 16:00,29.652,DF
941,6/24/2022 17:00,30.154,DF
942,6/24/2022 18:00,29.752,DF
943,6/24/2022 19:00,28.456,DF
944,6/24/2022 20:00,26.195,DF
945,6/24/2022 21:00,23.581,DF
946,6/24/2022 22:00,22.238,DF
947,6/24/2022 23:00,21.282,DF
948,6/25/2022 0:00,20.519,DF
949,6/25/2022 1:00,19.948,DF
950,6/25/2022 2:00,19.567,DF
951,6/25/2022 3:00,19.187,DF
952,6/25/2022 4:00,18.806,DF
953,6/25/2022 5:00,18.521,DF
954,6/25/2022 6:00,18.331,DF
955,6/25/2022 7:00,18.616,DF
956,6/25/2022 8:00,20.71,DF
957,6/25/2022 9:00,23.1,DF
958,6/25/2022 10:00,24.931,DF
959,6/25/2022 11:00,26.781,DF
960,6/25/2022 12:00,28.853,DF
961,6/25/2022 13:00,28.853,DF
962,6/25/2022 14:00,28.754,DF
963,6/25/2022 15:00,29.953,DF
964,6/25/2022 16:00,28.258,DF
965,6/25/2022 17:00,30.255,DF
966,6/25/2022 18:00,30.659,DF
967,6/25/2022 19:00,29.352,DF
968,6/25/2022 20:00,26.097,DF
969,6/25/2022 21:00,23.581,DF
970,6/25/2022 22:00,22.046,DF
971,6/25/2022 23:00,20.901,DF
972,6/26/2022 0:00,19.948,DF
973,6/26/2022 1:00,19.472,DF
974,6/26/2022 2:00,19.092,DF
975,6/26/2022 3:00,18.711,DF
976,6/26/2022 4:00,18.331,DF
977,6/26/2022 5:00,17.95,DF
978,6/26/2022 6:00,17.665,DF
979,6/26/2022 7:00,18.045,DF
980,6/26/2022 8:00,19.948,DF
981,6/26/2022 9:00,23.388,DF
982,6/26/2022 10:00,25.222,DF
983,6/26/2022 11:00,27.173,DF
984,6/26/2022 12:00,29.053,DF
985,6/26/2022 13:00,30.356,DF
986,6/26/2022 14:00,31.166,DF
987,6/26/2022 15:00,32.497,DF
988,6/26/2022 16:00,31.064,DF
989,6/26/2022 17:00,29.752,DF
990,6/26/2022 18:00,29.152,DF
991,6/26/2022 19:00,28.06,DF
992,6/26/2022 20:00,27.764,DF
993,6/26/2022 21:00,26.585,DF
994,6/26/2022 22:00,25.125,DF
995,6/26/2022 23:00,24.351,DF
996,6/27/2022 0:00,23.388,DF
997,6/27/2022 1:00,23.1,DF
998,6/27/2022 2:00,23.677,DF
999,6/27/2022 3:00,23.773,DF
1000,6/27/2022 4:00,23.581,DF
1001,6/27/2022 5:00,23.292,DF
1002,6/27/2022 6:00,23.1,DF
1003,6/27/2022 7:00,23.004,DF
1004,6/27/2022 8:00,23.292,DF
1005,6/27/2022 9:00,23.966,DF
1006,6/27/2022 10:00,25.61,DF
1007,6/27/2022 11:00,27.961,DF
1008,6/27/2022 12:00,28.655,DF
1009,6/27/2022 13:00,27.764,DF
1010,6/27/2022 14:00,30.76,DF
1011,6/27/2022 15:00,22.142,DF
1012,6/27/2022 16:00,23.196,DF
1013,6/27/2022 17:00,23.388,DF
1014,6/27/2022 18:00,24.158,DF
1015,6/27/2022 19:00,24.158,DF
1016,6/27/2022 20:00,23.773,DF
1017,6/27/2022 21:00,23.004,DF
1018,6/27/2022 22:00,22.333,DF
1019,6/27/2022 23:00,21.76,DF
1020,6/28/2022 0:00,21.187,DF
1021,6/28/2022 1:00,20.805,DF
1022,6/28/2022 2:00,20.234,DF
1023,6/28/2022 3:00,19.853,DF
1024,6/28/2022 4:00,19.472,DF
1025,6/28/2022 5:00,19.377,DF
1026,6/28/2022 6:00,19.092,DF
1027,6/28/2022 7:00,18.901,DF
1028,6/28/2022 8:00,20.138,DF
1029,6/28/2022 9:00,21.091,DF
1030,6/28/2022 10:00,21.855,DF
1031,6/28/2022 11:00,23.484,DF
1032,6/28/2022 12:00,24.738,DF
1033,6/28/2022 13:00,25.222,DF
1034,6/28/2022 14:00,25.902,DF
1035,6/28/2022 15:00,27.075,DF
1036,6/28/2022 16:00,26.879,DF
1037,6/28/2022 17:00,27.173,DF
1038,6/28/2022 18:00,27.468,DF
1039,6/28/2022 19:00,24.931,DF
1040,6/28/2022 20:00,23.388,DF
1041,6/28/2022 21:00,21.282,DF
1042,6/28/2022 22:00,20.805,DF
1043,6/28/2022 23:00,20.615,DF
1044,6/29/2022 0:00,19.853,DF
1045,6/29/2022 1:00,19.948,DF
1046,6/29/2022 2:00,19.758,DF
1047,6/29/2022 3:00,19.662,DF
1048,6/29/2022 4:00,19.662,DF
1049,6/29/2022 5:00,19.662,DF
1050,6/29/2022 6:00,19.662,DF
1051,6/29/2022 7:00,19.853,DF
1052,6/29/2022 8:00,19.472,DF
1053,6/29/2022 9:00,20.519,DF
1054,6/29/2022 10:00,21.378,DF
1055,6/29/2022 11:00,22.046,DF
1056,6/29/2022 12:00,23.581,DF
1057,6/29/2022 13:00,24.641,DF
1058,6/29/2022 14:00,25.222,DF
1059,6/29/2022 15:00,25.513,DF
1060,6/29/2022 16:00,25.708,DF
1061,6/29/2022 17:00,26.195,DF
1062,6/29/2022 18:00,26.585,DF
1063,6/29/2022 19:00,26.585,DF
1064,6/29/2022 20:00,25.61,DF
1065,6/29/2022 21:00,24.062,DF
1066,6/29/2022 22:00,22.621,DF
1067,6/29/2022 23:00,21.951,DF
1068,6/30/2022 0:00,21.187,DF
1069,6/30/2022 1:00,20.615,DF
1070,6/30/2022 2:00,20.138,DF
1071,6/30/2022 3:00,19.758,DF
1072,6/30/2022 4:00,19.282,DF
1073,6/30/2022 5:00,19.567,DF
1074,6/30/2022 6:00,19.758,DF
1075,6/30/2022 7:00,20.519,DF
1076,6/30/2022 8:00,21.282,DF
1077,6/30/2022 9:00,22.333,DF
1078,6/30/2022 10:00,25.028,DF
1079,6/30/2022 11:00,27.272,DF
1080,6/30/2022 12:00,28.754,DF
1081,6/30/2022 13:00,29.452,DF
1082,6/30/2022 14:00,30.255,DF
1083,6/30/2022 15:00,28.754,DF
1084,6/30/2022 16:00,28.456,DF
1085,6/30/2022 17:00,28.456,DF
1086,6/30/2022 18:00,27.961,DF
1087,6/30/2022 19:00,26.977,DF
1088,6/30/2022 20:00,25.805,DF
1089,6/30/2022 21:00,24.255,DF
1090,6/30/2022 22:00,23.292,DF
1091,6/30/2022 23:00,23.1,DF
1092,7/1/2022 0:00,22.429,DF
1093,7/1/2022 1:00,21.855,DF
1094,7/1/2022 2:00,21.473,DF
1095,7/1/2022 3:00,20.996,DF
1096,7/1/2022 4:00,20.615,DF
1097,7/1/2022 5:00,20.234,DF
1098,7/1/2022 6:00,19.853,DF
1099,7/1/2022 7:00,20.138,DF
1100,7/1/2022 8:00,21.76,DF
1101,7/1/2022 9:00,24.931,DF
1102,7/1/2022 10:00,25.61,DF
1103,7/1/2022 11:00,27.567,DF
1104,7/1/2022 12:00,28.456,DF
1105,7/1/2022 13:00,29.252,DF
1106,7/1/2022 14:00,30.356,DF
1107,7/1/2022 15:00,31.676,DF
1108,7/1/2022 16:00,30.054,DF
1109,7/1/2022 17:00,29.352,DF
1110,7/1/2022 18:00,28.06,DF
1111,7/1/2022 19:00,26.879,DF
1112,7/1/2022 20:00,25.416,DF
1113,7/1/2022 21:00,24.158,DF
1114,7/1/2022 22:00,23.196,DF
1115,7/1/2022 23:00,22.238,DF
1116,7/2/2022 0:00,22.046,DF
1117,7/2/2022 1:00,22.142,DF
1118,7/2/2022 2:00,22.333,DF
1119,7/2/2022 3:00,22.238,DF
1120,7/2/2022 4:00,21.951,DF
1121,7/2/2022 5:00,22.046,DF
1122,7/2/2022 6:00,22.046,DF
1123,7/2/2022 7:00,22.429,DF
1124,7/2/2022 8:00,22.908,DF
1125,7/2/2022 9:00,23.773,DF
1126,7/2/2022 10:00,25.319,DF
1127,7/2/2022 11:00,26.781,DF
1128,7/2/2022 12:00,27.075,DF
1129,7/2/2022 13:00,28.853,DF
1130,7/2/2022 14:00,30.862,DF
1131,7/2/2022 15:00,31.472,DF
1132,7/2/2022 16:00,31.472,DF
1133,7/2/2022 17:00,30.558,DF
1134,7/2/2022 18:00,30.659,DF
1135,7/2/2022 19:00,28.258,DF
1136,7/2/2022 20:00,26.879,DF
1137,7/2/2022 21:00,26.585,DF
1138,7/2/2022 22:00,25.902,DF
1139,7/2/2022 23:00,24.931,DF
1140,7/3/2022 0:00,24.062,DF
1141,7/3/2022 1:00,23.677,DF
1142,7/3/2022 2:00,23.196,DF
1143,7/3/2022 3:00,22.621,DF
1144,7/3/2022 4:00,22.142,DF
1145,7/3/2022 5:00,21.664,DF
1146,7/3/2022 6:00,21.473,DF
1147,7/3/2022 7:00,21.664,DF
1148,7/3/2022 8:00,22.908,DF
1149,7/3/2022 9:00,25.708,DF
1150,7/3/2022 10:00,27.173,DF
1151,7/3/2022 11:00,28.754,DF
1152,7/3/2022 12:00,30.154,DF
1153,7/3/2022 13:00,31.574,DF
1154,7/3/2022 14:00,32.704,DF
1155,7/3/2022 15:00,32.807,DF
1156,7/3/2022 16:00,32.291,DF
1157,7/3/2022 17:00,32.394,DF
1158,7/3/2022 18:00,31.166,DF
1159,7/3/2022 19:00,30.558,DF
1160,7/3/2022 20:00,28.853,DF
1161,7/3/2022 21:00,27.665,DF
1162,7/3/2022 22:00,26.097,DF
1163,7/3/2022 23:00,25.319,DF
1164,7/4/2022 0:00,25.125,DF
1165,7/4/2022 1:00,23.292,DF
1166,7/4/2022 2:00,22.812,DF
1167,7/4/2022 3:00,22.238,DF
1168,7/4/2022 4:00,21.76,DF
1169,7/4/2022 5:00,21.473,DF
1170,7/4/2022 6:00,21.282,DF
1171,7/4/2022 7:00,21.378,DF
1172,7/4/2022 8:00,23.196,DF
1173,7/4/2022 9:00,25.416,DF
1174,7/4/2022 10:00,26.977,DF
1175,7/4/2022 11:00,28.655,DF
1176,7/4/2022 12:00,29.853,DF
1177,7/4/2022 13:00,30.963,DF
1178,7/4/2022 14:00,31.983,DF
1179,7/4/2022 15:00,32.291,DF
1180,7/4/2022 16:00,31.064,DF
1181,7/4/2022 17:00,31.166,DF
1182,7/4/2022 18:00,31.268,DF
1183,7/4/2022 19:00,29.752,DF
1184,7/4/2022 20:00,27.468,DF
1185,7/4/2022 21:00,25.708,DF
1186,7/4/2022 22:00,26.195,DF
1187,7/4/2022 23:00,25.513,DF
1188,7/5/2022 0:00,24.351,DF
1189,7/5/2022 1:00,23.773,DF
1190,7/5/2022 2:00,23.388,DF
1191,7/5/2022 3:00,23.1,DF
1192,7/5/2022 4:00,23.388,DF
1193,7/5/2022 5:00,23.196,DF
1194,7/5/2022 6:00,23.1,DF
1195,7/5/2022 7:00,23.581,DF
1196,7/5/2022 8:00,24.545,DF
1197,7/5/2022 9:00,25.61,DF
1198,7/5/2022 10:00,26.488,DF
1199,7/5/2022 11:00,27.862,DF
1200,7/5/2022 12:00,28.953,DF
1201,7/5/2022 13:00,31.064,DF
1202,7/5/2022 14:00,32.394,DF
1203,7/5/2022 15:00,32.911,DF
1204,7/5/2022 16:00,32.911,DF
1205,7/5/2022 17:00,32.086,DF
1206,7/5/2022 18:00,30.457,DF
1207,7/5/2022 19:00,27.272,DF
1208,7/5/2022 20:00,25.125,DF
1209,7/5/2022 21:00,24.641,DF
1210,7/5/2022 22:00,23.1,DF
1211,7/5/2022 23:00,22.717,DF
1212,7/6/2022 0:00,22.429,DF
1213,7/6/2022 1:00,22.238,DF
1214,7/6/2022 2:00,22.238,DF
1215,7/6/2022 3:00,21.664,DF
1216,7/6/2022 4:00,20.996,DF
1217,7/6/2022 5:00,20.996,DF
1218,7/6/2022 6:00,20.805,DF
1219,7/6/2022 7:00,21.378,DF
1220,7/6/2022 8:00,22.621,DF
1221,7/6/2022 9:00,24.641,DF
1222,7/6/2022 10:00,27.075,DF
1223,7/6/2022 11:00,29.752,DF
1224,7/6/2022 12:00,31.574,DF
1225,7/6/2022 13:00,33.535,DF
1226,7/6/2022 14:00,34.163,DF
1227,7/6/2022 15:00,35.435,DF
1228,7/6/2022 16:00,34.163,DF
1229,7/6/2022 17:00,35.115,DF
1230,7/6/2022 18:00,32.807,DF
1231,7/6/2022 19:00,32.188,DF
1232,7/6/2022 20:00,30.457,DF
1233,7/6/2022 21:00,28.853,DF
1234,7/6/2022 22:00,27.961,DF
1235,7/6/2022 23:00,26.683,DF
1236,7/7/2022 0:00,25.319,DF
1237,7/7/2022 1:00,24.931,DF
1238,7/7/2022 2:00,24.931,DF
1239,7/7/2022 3:00,23.966,DF
1240,7/7/2022 4:00,24.062,DF
1241,7/7/2022 5:00,24.931,DF
1242,7/7/2022 6:00,24.641,DF
1243,7/7/2022 7:00,24.448,DF
1244,7/7/2022 8:00,25.028,DF
1245,7/7/2022 9:00,26.39,DF
1246,7/7/2022 10:00,28.258,DF
1247,7/7/2022 11:00,29.352,DF
1248,7/7/2022 12:00,31.676,DF
1249,7/7/2022 13:00,33.118,DF
1250,7/7/2022 14:00,33.118,DF
1251,7/7/2022 15:00,33.953,DF
1252,7/7/2022 16:00,31.37,DF
1253,7/7/2022 17:00,32.086,DF
1254,7/7/2022 18:00,24.641,DF
1255,7/7/2022 19:00,25.902,DF
1256,7/7/2022 20:00,25.708,DF
1257,7/7/2022 21:00,25.416,DF
1258,7/7/2022 22:00,25.028,DF
1259,7/7/2022 23:00,24.835,DF
1260,7/8/2022 0:00,24.641,DF
1261,7/8/2022 1:00,24.641,DF
1262,7/8/2022 2:00,24.255,DF
1263,7/8/2022 3:00,23.869,DF
1264,7/8/2022 4:00,23.677,DF
1265,7/8/2022 5:00,23.388,DF
1266,7/8/2022 6:00,23.004,DF
1267,7/8/2022 7:00,23.196,DF
1268,7/8/2022 8:00,23.581,DF
1269,7/8/2022 9:00,24.062,DF
1270,7/8/2022 10:00,24.835,DF
1271,7/8/2022 11:00,25.416,DF
1272,7/8/2022 12:00,25.902,DF
1273,7/8/2022 13:00,26.781,DF
1274,7/8/2022 14:00,27.764,DF
1275,7/8/2022 15:00,28.655,DF
1276,7/8/2022 16:00,30.862,DF
1277,7/8/2022 17:00,29.053,DF
1278,7/8/2022 18:00,28.655,DF
1279,7/8/2022 19:00,26.292,DF
1280,7/8/2022 20:00,25.513,DF
1281,7/8/2022 21:00,24.545,DF
1282,7/8/2022 22:00,23.966,DF
1283,7/8/2022 23:00,23.773,DF
1284,7/9/2022 0:00,23.388,DF
1285,7/9/2022 1:00,23.484,DF
1286,7/9/2022 2:00,23.484,DF
1287,7/9/2022 3:00,24.158,DF
1288,7/9/2022 4:00,24.062,DF
1289,7/9/2022 5:00,23.677,DF
1290,7/9/2022 6:00,22.812,DF
1291,7/9/2022 7:00,22.812,DF
1292,7/9/2022 8:00,23.966,DF
1293,7/9/2022 9:00,24.835,DF
1294,7/9/2022 10:00,26.39,DF
1295,7/9/2022 11:00,27.764,DF
1296,7/9/2022 12:00,29.752,DF
1297,7/9/2022 13:00,31.268,DF
1298,7/9/2022 14:00,31.574,DF
1299,7/9/2022 15:00,33.222,DF
1300,7/9/2022 16:00,33.743,DF
1301,7/9/2022 17:00,29.552,DF
1302,7/9/2022 18:00,24.062,DF
1303,7/9/2022 19:00,23.196,DF
1304,7/9/2022 20:00,24.062,DF
1305,7/9/2022 21:00,23.1,DF
1306,7/9/2022 22:00,23.004,DF
1307,7/9/2022 23:00,22.621,DF
1308,7/10/2022 0:00,22.429,DF
1309,7/10/2022 1:00,21.951,DF
1310,7/10/2022 2:00,21.473,DF
1311,7/10/2022 3:00,20.996,DF
1312,7/10/2022 4:00,20.424,DF
1313,7/10/2022 5:00,20.138,DF
1314,7/10/2022 6:00,20.138,DF
1315,7/10/2022 7:00,20.138,DF
1316,7/10/2022 8:00,20.043,DF
1317,7/10/2022 9:00,20.234,DF
1318,7/10/2022 10:00,20.043,DF
1319,7/10/2022 11:00,19.948,DF
1320,7/10/2022 12:00,20.043,DF
1321,7/10/2022 13:00,20.043,DF
1322,7/10/2022 14:00,20.615,DF
1323,7/10/2022 15:00,20.043,DF
1324,7/10/2022 16:00,19.758,DF
1325,7/10/2022 17:00,19.853,DF
1326,7/10/2022 18:00,20.043,DF
1327,7/10/2022 19:00,19.948,DF
1328,7/10/2022 20:00,19.472,DF
1329,7/10/2022 21:00,19.092,DF
1330,7/10/2022 22:00,18.996,DF
1331,7/10/2022 23:00,18.711,DF
1332,7/11/2022 0:00,18.331,DF
1333,7/11/2022 1:00,18.331,DF
1334,7/11/2022 2:00,18.14,DF
1335,7/11/2022 3:00,17.76,DF
1336,7/11/2022 4:00,17.189,DF
1337,7/11/2022 5:00,17.379,DF
1338,7/11/2022 6:00,17.094,DF
1339,7/11/2022 7:00,17.189,DF
1340,7/11/2022 8:00,18.331,DF
1341,7/11/2022 9:00,19.662,DF
1342,7/11/2022 10:00,21.378,DF
1343,7/11/2022 11:00,22.717,DF
1344,7/11/2022 12:00,23.773,DF
1345,7/11/2022 13:00,24.448,DF
1346,7/11/2022 14:00,25.805,DF
1347,7/11/2022 15:00,27.468,DF
1348,7/11/2022 16:00,26,DF
1349,7/11/2022 17:00,26.195,DF
1350,7/11/2022 18:00,25.319,DF
1351,7/11/2022 19:00,24.738,DF
1352,7/11/2022 20:00,24.255,DF
1353,7/11/2022 21:00,23.004,DF
1354,7/11/2022 22:00,22.621,DF
1355,7/11/2022 23:00,22.142,DF
1356,7/12/2022 0:00,21.569,DF
1357,7/12/2022 1:00,20.996,DF
1358,7/12/2022 2:00,20.519,DF
1359,7/12/2022 3:00,20.043,DF
1360,7/12/2022 4:00,19.853,DF
1361,7/12/2022 5:00,19.662,DF
1362,7/12/2022 6:00,19.662,DF
1363,7/12/2022 7:00,19.567,DF
1364,7/12/2022 8:00,21.378,DF
1365,7/12/2022 9:00,23.581,DF
1366,7/12/2022 10:00,25.513,DF
1367,7/12/2022 11:00,26.977,DF
1368,7/12/2022 12:00,28.357,DF
1369,7/12/2022 13:00,29.252,DF
1370,7/12/2022 14:00,30.255,DF
1371,7/12/2022 15:00,30.054,DF
1372,7/12/2022 16:00,30.862,DF
1373,7/12/2022 17:00,30.054,DF
1374,7/12/2022 18:00,29.252,DF
1375,7/12/2022 19:00,28.953,DF
1376,7/12/2022 20:00,27.665,DF
1377,7/12/2022 21:00,25.708,DF
1378,7/12/2022 22:00,24.448,DF
1379,7/12/2022 23:00,23.773,DF
